"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial","training","post.training","fingerid"
"1094","ccf68f6b1822cbd04e48c57a2fcf794e","3f556d2ef81d279116998e60b1e0704d","50.132.206",0,0,"x",1,0.775,0.35,0.85,64,32,1.46666666666667,FALSE,FALSE,57
"1095","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",0,0,"y",3,0.0999999999999996,0.4,0.4,127,52,2.38333333333333,FALSE,FALSE,49
"1096","ce1a3f32f4a8f75ce730f0e92cd4998c","35e044f71c58b379e5d406f63ca59e1a","93.202.207",1,0,"x",3,0.45,4.5,0.45,33,33,19,FALSE,FALSE,49
"1097","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",0,0,"x",12,0.725,0.6,0.725,40,23,1.41666666666667,FALSE,FALSE,103
"1098","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",1,0,"y",12,0,0.25,0,8,6,37,FALSE,FALSE,103
"1099","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",2,0,"x",12,0.3,0.525,0.3,6,6,19,FALSE,FALSE,103
"1100","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",5,0,"y",12,0.75,0.8,0.75,17,10,50,FALSE,FALSE,103
"1101","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",6,0,"y",12,0.6,0.35,0.6,20,9,1.23333333333333,FALSE,FALSE,103
"1102","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",8,0,"x",12,0,0.35,0,10,8,48,FALSE,FALSE,103
"1103","ce8ca12d5e1726adcef2308d27cd9008","737964af031fa4aa50c1f20883fd4549","108.80.174",10,0,"y",12,0.25,0.725,0.25,15,15,24,FALSE,FALSE,103
"1104","d06c5502741ec1388d618485021e5ea2","b335f38638c7008997113211288d205c","85.224.105",0,0,"x",3,0.45,0.2,0.45,6,6,13,FALSE,FALSE,150
"1105","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",0,0,"x",6,0,0.25,0,16,7,1.85,TRUE,FALSE,32
"1106","d0c5834fb1a18247f02f13f500b758b8","1fdcec8ad75f505296e893a9a0dee087","72.23.60",1,0,"y",6,0.3,0,0,11,8,29,TRUE,FALSE,32
"1107","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,0,"x",7,0.725,0.625,0.65,28,16,29,FALSE,FALSE,23
"1108","d26a132940124330e75329ed1e78607e","16d2fb126b72ecd1d582e76ac072ec8b","99.53.64",0,5,"x",7,0.75,0,0.75,2,2,1,FALSE,FALSE,23
"1109","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",0,0,"x",29,0.0999999999999996,0.0999999999999996,0.0999999999999996,29,15,1.08333333333333,TRUE,FALSE,80
"1110","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",1,0,"y",29,0.2,0.25,0.2,2,2,5,TRUE,FALSE,80
"1111","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",2,0,"x",29,1,0.8,1,6,6,25,FALSE,TRUE,80
"1112","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",3,0,"x",29,0.3,0.4,0.3,4,4,23,FALSE,TRUE,80
"1113","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",4,0,"y",29,1,0.9,1,5,4,23,FALSE,TRUE,80
"1114","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",5,0,"y",29,0,0.3,0,5,5,14,FALSE,TRUE,80
"1115","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",6,0,"x",29,0.35,0.4,0.4,4,3,8,FALSE,TRUE,80
"1116","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",7,0,"x",29,0.6,0.725,0.6,6,6,15,FALSE,TRUE,80
"1117","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",8,0,"y",29,0,-0.5,0,5,4,27,FALSE,TRUE,80
"1118","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",9,0,"x",29,0.525,0.55,0.525,2,2,2,FALSE,TRUE,80
"1119","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",10,0,"y",29,0.6,0.55,0.6,3,3,9,FALSE,TRUE,80
"1120","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",11,0,"y",29,0.3,0.35,0.3,2,2,3,FALSE,TRUE,80
"1121","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",12,0,"y",29,0.75,0.775,0.75,2,2,1,FALSE,TRUE,80
"1122","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",13,0,"x",29,0.35,0.35,0.35,4,1,13,FALSE,TRUE,80
"1123","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",14,0,"y",29,0.55,0.45,0.55,4,4,24,FALSE,TRUE,80
"1124","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",15,0,"x",29,0.5,0.55,0.5,3,3,8,FALSE,TRUE,80
"1125","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",17,0,"y",29,0.25,0.35,0.25,3,3,4,FALSE,TRUE,80
"1126","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",18,0,"x",29,0.6,0.5,0.6,5,5,10,FALSE,TRUE,80
"1127","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",20,0,"y",29,0.75,0.55,0.75,11,10,25,FALSE,TRUE,80
"1128","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",21,0,"y",29,0,0.2,0,3,3,31,FALSE,TRUE,80
"1129","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",22,0,"x",29,0.3,0.4,0.3,3,3,5,FALSE,TRUE,80
"1130","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",23,0,"x",29,0.55,0.7,0.55,7,7,36,FALSE,TRUE,80
"1131","d2d876b19d36e79cbd64951647a7bd32","58700170287087bce4e97b0e3d753cc9","70.210.197",24,1,"y",29,0,0.0999999999999996,0,2,2,46,FALSE,TRUE,80
"1132","d3f9c58c2420b7742437d4d8185d5a35","eb297cac0912c18eb7a0918eb024e6c4","76.28.195",0,0,"y",1,0.0999999999999996,0.45,0.4,8,7,6,FALSE,FALSE,191
"1133","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",0,0,"y",31,0.775,0.45,0.775,27,20,40,FALSE,FALSE,51
"1134","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",1,0,"y",31,0,0.2,0,3,3,17,FALSE,FALSE,51
"1135","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",3,0,"x",31,0,0.25,0,4,4,24,FALSE,FALSE,51
"1136","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",4,0,"y",31,0.3,0.2,0.2,9,5,19,FALSE,FALSE,51
"1137","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",5,0,"y",31,0.35,0.0999999999999996,0.25,15,7,51,FALSE,FALSE,51
"1138","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",6,0,"y",31,0.5,0.45,0.45,8,5,25,FALSE,FALSE,51
"1139","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",7,0,"x",31,0.35,0.45,0.35,22,8,56,FALSE,FALSE,51
"1140","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",8,0,"y",31,0.55,0.4,0.4,7,6,29,FALSE,FALSE,51
"1141","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",9,0,"x",31,0,0.25,0,4,4,10,FALSE,FALSE,51
"1142","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",11,0,"y",31,0,0.25,0,8,6,25,FALSE,FALSE,51
"1143","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",13,0,"x",31,0.25,0.45,0.25,5,5,19,FALSE,FALSE,51
"1144","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",15,0,"y",31,0.25,0.25,0.25,7,4,18,FALSE,FALSE,51
"1145","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",16,0,"x",31,0.6,0.625,0.6,4,3,11,FALSE,FALSE,51
"1146","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",17,0,"y",31,0.6,0.575,0.575,39,13,1.28333333333333,FALSE,FALSE,51
"1147","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",18,0,"y",31,0.75,0.725,0.75,28,16,50,FALSE,FALSE,51
"1148","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",19,0,"x",31,0.3,0.575,0.3,8,8,21,FALSE,FALSE,51
"1149","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",20,0,"y",31,0.75,0.45,0.45,28,20,1.1,FALSE,FALSE,51
"1150","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",21,0,"y",31,0,0.3,0,5,5,13,FALSE,FALSE,51
"1151","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",23,0,"x",31,0,0.4,0.2,11,7,33,FALSE,FALSE,51
"1152","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",25,0,"y",31,0.35,0.25,0.35,3,3,8,FALSE,FALSE,51
"1153","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",26,0,"y",31,0.5,0.3,0.5,5,5,16,FALSE,FALSE,51
"1154","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",27,0,"x",31,0.35,0.4,0.35,8,5,19,FALSE,FALSE,51
"1155","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",28,0,"y",31,0.55,0.2,0.525,17,10,26,FALSE,FALSE,51
"1156","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",29,0,"x",31,0,0.25,0,4,4,13,FALSE,FALSE,51
"1157","d4d2cc2d6404fa5859dfdaa91831ac98","372cd5df35e17e4f8a52dc2af4139750","129.186.229",30,0,"x",31,0.25,0.25,0.25,2,2,0,FALSE,FALSE,51
"1158","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",0,0,"y",12,-0.25,0.25,-0.25,11,8,10,FALSE,FALSE,106
"1159","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",1,0,"x",12,0.3,0.45,0.3,4,4,8,FALSE,FALSE,106
"1160","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",2,0,"x",12,0.75,0.775,0.75,2,2,5,FALSE,FALSE,106
"1161","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",3,0,"y",12,0.75,0.25,0.75,16,16,19,FALSE,FALSE,106
"1162","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",5,0,"x",12,0.25,0.45,0.25,5,5,14,FALSE,FALSE,106
"1163","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",6,0,"y",12,0,0.0999999999999996,0,4,3,6,FALSE,FALSE,106
"1164","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",7,0,"y",12,0.25,0.0999999999999996,0.25,3,3,7,FALSE,FALSE,106
"1165","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",8,0,"y",12,0.5,0.2,0.5,7,7,12,FALSE,FALSE,106
"1166","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",9,0,"x",12,0.75,0.8,0.75,3,3,11,FALSE,FALSE,106
"1167","d7535d74ffc6a3d45d592008d9d040a5","76d5d04a7f7310ead8e2cabdd7674572","146.135.108",10,0,"x",12,0,0.3,0,5,5,7,FALSE,FALSE,106
"1168","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",0,0,"x",36,0,0.2,0,3,3,9,TRUE,FALSE,37
"1169","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",1,0,"y",36,0.25,0.3,0.25,2,2,5,TRUE,FALSE,37
"1170","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",2,0,"y",36,0.25,0.2,0.25,2,2,12,FALSE,TRUE,37
"1171","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",3,0,"y",36,0,-0.25,-0.25,4,3,11,FALSE,TRUE,37
"1172","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",4,0,"x",36,1,1.2,1,3,3,9,FALSE,TRUE,37
"1173","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",5,0,"x",36,0.35,0.45,0.35,3,3,9,FALSE,TRUE,37
"1174","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",6,0,"x",36,0.25,0.3,0.25,2,2,12,FALSE,TRUE,37
"1175","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",7,0,"y",36,1,1.1,1,27,8,1.35,FALSE,TRUE,37
"1176","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",8,0,"x",36,0.3,0.4,0.3,3,3,8,FALSE,TRUE,37
"1177","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",9,0,"x",36,0.25,0.35,0.25,3,3,6,FALSE,TRUE,37
"1178","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",11,0,"y",36,0,0.2,0,3,3,12,FALSE,TRUE,37
"1179","d849faa633fb0d939b2ac399b1571623","286a5d1cfc93cfff94909dd4df67d268","24.177.69",12,0,"y",36,0.25,0.35,0.25,3,3,12,FALSE,TRUE,37
"1180","d897632e1388fe8dcc10c5a84960f01f","cb0a0aebed88c4b4ed4fbc48a479ea2b","108.239.196",0,0,"x",2,0.775,0.75,0.775,6,6,18,FALSE,FALSE,171
"1181","d897632e1388fe8dcc10c5a84960f01f","cb0a0aebed88c4b4ed4fbc48a479ea2b","108.239.196",1,0,"y",2,0.775,0.9,0.775,4,4,4,FALSE,FALSE,171
"1182","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",0,0,"x",8,0.775,0.7,0.775,10,7,26,FALSE,FALSE,7
"1183","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",1,0,"y",8,0.675,0.45,0.675,9,9,19,FALSE,FALSE,7
"1184","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",2,0,"y",8,0,0.0999999999999996,0,2,2,12,FALSE,FALSE,7
"1185","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",5,0,"x",8,0.25,0,0.25,4,4,14,FALSE,FALSE,7
"1186","d9534f8af87d8b34e83740b644a51ab4","090b3062e495aec0a6657b45afd49fd0","69.5.138",6,0,"y",8,0.3,0.25,0.3,2,2,19,FALSE,FALSE,7
"1187","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",0,0,"x",13,-0.25,0.3,-0.25,25,16,53,TRUE,FALSE,34
"1188","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",1,0,"y",13,0.4,0.5,0.4,3,3,8,TRUE,FALSE,34
"1189","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",2,0,"y",13,1,0.625,1,12,12,46,FALSE,TRUE,34
"1190","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",3,0,"x",13,0.5,0.625,0.5,6,6,15,FALSE,TRUE,34
"1191","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",4,0,"y",13,1,0.775,0.775,8,7,30,FALSE,TRUE,34
"1192","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",5,0,"x",13,0.6,0.7,0.6,5,5,14,FALSE,TRUE,34
"1193","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",6,0,"x",13,1,0.625,1,14,13,29,FALSE,TRUE,34
"1194","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",7,0,"y",13,0,0.3,0,5,5,1.01666666666667,FALSE,TRUE,34
"1195","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",8,0,"y",13,0.55,0.525,0.525,6,4,42,FALSE,TRUE,34
"1196","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",9,0,"y",13,0.6,0.35,0.6,8,8,29,FALSE,TRUE,34
"1197","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",10,0,"y",13,0.75,0.575,0.75,18,13,51,FALSE,TRUE,34
"1198","d985acebd267e37385641e6ee4483bf8","2102fc37b3c701f9cde223050b988bec","122.174.0",11,0,"x",13,0.3,0.4,0.3,11,7,49,FALSE,TRUE,34
"1199","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",0,0,"x",66,0,0,0,6,5,7.61666666666667,TRUE,FALSE,13
"1200","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",1,0,"y",66,0.25,0.25,0.0999999999999996,17,7,40,TRUE,FALSE,13
"1201","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",2,0,"x",66,0.2,0,0,5,4,10,FALSE,TRUE,13
"1202","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",3,0,"x",66,0.55,0.2,0.55,9,9,17,FALSE,TRUE,13
"1203","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",4,0,"y",66,1,0.675,1,14,13,38,FALSE,TRUE,13
"1204","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",5,0,"x",66,0.6,0.4,0.6,7,7,9,FALSE,TRUE,13
"1205","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",6,0,"x",66,1,0.65,1,11,11,19,FALSE,TRUE,13
"1206","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",7,0,"y",66,0,0.2,0,3,3,7,FALSE,TRUE,13
"1207","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",8,0,"y",66,0.55,0.65,0.55,5,5,11,FALSE,TRUE,13
"1208","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",9,0,"y",66,0.6,0.525,0.6,4,4,6,FALSE,TRUE,13
"1209","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",10,0,"y",66,0.75,0.85,0.75,4,4,10,FALSE,TRUE,13
"1210","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",11,0,"x",66,0.3,0.0999999999999996,0.3,4,4,24,FALSE,TRUE,13
"1211","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",12,0,"y",66,0.25,0.35,0.25,3,3,7,FALSE,TRUE,13
"1212","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",13,0,"y",66,0.55,0.4,0.55,5,5,9,FALSE,TRUE,13
"1213","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",14,0,"x",66,0.75,0.625,0.75,6,6,9,FALSE,TRUE,13
"1214","d986877870d89167d4a0ecdb0abb0f8f","0c1ee5eaf1744e5a567cef472f3120fa","75.129.112",15,28,"y",66,0.35,0.3,0.35,2,2,1,FALSE,TRUE,13
"1215","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",0,0,"x",25,0.0999999999999996,0.45,0.45,8,7,45,TRUE,FALSE,76
"1216","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",1,0,"y",25,0.5,0,0.0999999999999996,53,29,1.18333333333333,TRUE,FALSE,76
"1217","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",2,0,"x",25,0.5,-0.25,0.5,10,10,25,FALSE,TRUE,76
"1218","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",3,0,"x",25,0.25,-0.25,0.25,5,5,17,FALSE,TRUE,76
"1219","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",5,0,"x",25,1,-0.25,1,26,26,35,FALSE,TRUE,76
"1220","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",6,0,"y",25,-0.5,-0.25,-0.5,2,2,5,FALSE,TRUE,76
"1221","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",7,0,"x",25,0,-0.25,0,2,2,6,FALSE,TRUE,76
"1222","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",8,0,"y",25,0.5,0.4,0.5,3,3,13,FALSE,TRUE,76
"1223","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",9,0,"y",25,0,0.0999999999999996,0,4,3,11,FALSE,TRUE,76
"1224","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",10,0,"x",25,0.75,0,0.75,19,19,20,FALSE,TRUE,76
"1225","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",11,0,"x",25,0.55,0,0.55,11,11,1.66666666666667,FALSE,TRUE,76
"1226","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",12,0,"y",25,0.25,0.2,0.2,4,3,36,FALSE,TRUE,76
"1227","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",13,0,"y",25,0.6,0.675,0.6,8,6,19,FALSE,TRUE,76
"1228","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",14,0,"y",25,0.35,0.2,0.35,4,4,27,FALSE,TRUE,76
"1229","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",15,0,"x",25,0.0999999999999996,-0.25,0.0999999999999996,3,3,3,FALSE,TRUE,76
"1230","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",16,0,"y",25,0.3,0.2,0.3,3,3,3,FALSE,TRUE,76
"1231","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",17,0,"y",25,0.5,0.25,0.5,6,6,15,FALSE,TRUE,76
"1232","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",18,0,"x",25,0.2,-0.25,0.2,4,4,3,FALSE,TRUE,76
"1233","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",19,0,"y",25,0.75,0.675,0.75,4,4,4,FALSE,TRUE,76
"1234","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",20,0,"x",25,0,-0.25,0,2,2,1,FALSE,TRUE,76
"1235","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",21,0,"x",25,0.3,-0.25,-0.25,10,7,14,FALSE,TRUE,76
"1236","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",22,0,"x",25,0.25,-0.25,-0.25,7,6,10,FALSE,TRUE,76
"1237","d9c37616486528643e9500d08d889a9d","5717d3f81144a867eb281e1d8ab79e05","108.230.148",23,0,"y",25,0.55,0.525,0.55,2,2,3,FALSE,TRUE,76
"1238","dfa3f1493b2fd74ed5133f20f341f1d3","68b229ea03ffb792a69ac28935a7fd7e","140.107.183",0,0,"y",19,0,0.5,0,10,10,13,FALSE,FALSE,96
"1239","dfa3f1493b2fd74ed5133f20f341f1d3","68b229ea03ffb792a69ac28935a7fd7e","140.107.183",1,0,"y",19,0.75,0.775,0.75,2,2,6,FALSE,FALSE,96
"1240","dfa3f1493b2fd74ed5133f20f341f1d3","68b229ea03ffb792a69ac28935a7fd7e","140.107.183",3,0,"x",19,0.55,0.65,0.55,5,5,10,FALSE,FALSE,96
"1241","dfa3f1493b2fd74ed5133f20f341f1d3","68b229ea03ffb792a69ac28935a7fd7e","140.107.183",4,0,"x",19,0,0.525,0,10,10,9,FALSE,FALSE,96
"1242","dfa3f1493b2fd74ed5133f20f341f1d3","68b229ea03ffb792a69ac28935a7fd7e","140.107.183",5,0,"y",19,0.55,0.6,0.55,4,4,6,FALSE,FALSE,96
"1243","dfa3f1493b2fd74ed5133f20f341f1d3","68b229ea03ffb792a69ac28935a7fd7e","140.107.183",6,0,"y",19,0.35,0.525,0.35,6,6,6,FALSE,FALSE,96
